Date,MealPeriod,RevenueCenterName,TotalCheckAmount
2023-09-04,Lunch,RevenueCenter_6,297.6
2023-09-04,Lunch,RevenueCenter_7,63.0
2023-09-04,Lunch,RevenueCenter_8,0.0
2023-09-04,Lunch,RevenueCenter_9,0.0
2023-09-05,BreakFast,RevenueCenter_1,219.0
2023-09-05,BreakFast,RevenueCenter_2,304.5
2023-09-05,BreakFast,RevenueCenter_3,40.0
2023-09-05,BreakFast,RevenueCenter_4,0.0
2023-09-05,BreakFast,RevenueCenter_5,14137.0
2023-09-05,BreakFast,RevenueCenter_6,532.0
2023-09-05,BreakFast,RevenueCenter_7,137.0
2023-09-05,BreakFast,RevenueCenter_8,0.0
2023-09-05,BreakFast,RevenueCenter_9,35.0
2023-09-05,Dinner,RevenueCenter_1,1894.5
2023-09-05,Dinner,RevenueCenter_2,475.0
2023-09-05,Dinner,RevenueCenter_3,12137.55
2023-09-05,Dinner,RevenueCenter_4,0.0
2023-09-05,Dinner,RevenueCenter_5,3105.0
2023-09-05,Dinner,RevenueCenter_6,175.5
2023-09-05,Dinner,RevenueCenter_7,141.0
2023-09-05,Dinner,RevenueCenter_8,15720.0
2023-09-05,Dinner,RevenueCenter_9,250.0
2023-09-05,Lunch,RevenueCenter_1,122.0
2023-09-05,Lunch,RevenueCenter_2,439.0
2023-09-05,Lunch,RevenueCenter_3,2512.0
2023-09-05,Lunch,RevenueCenter_4,0.0
2023-09-05,Lunch,RevenueCenter_5,2415.5
2023-09-05,Lunch,RevenueCenter_6,0.0
2023-09-05,Lunch,RevenueCenter_7,16.0
2023-09-05,Lunch,RevenueCenter_8,300.0
2023-09-05,Lunch,RevenueCenter_9,20.0
2023-09-06,BreakFast,RevenueCenter_1,484.0
2023-09-06,BreakFast,RevenueCenter_2,430.0
2023-09-06,BreakFast,RevenueCenter_3,272.5
2023-09-06,BreakFast,RevenueCenter_4,0.0
2023-09-06,BreakFast,RevenueCenter_5,14510.0
2023-09-06,BreakFast,RevenueCenter_6,225.0
2023-09-06,BreakFast,RevenueCenter_7,16.0
2023-09-06,BreakFast,RevenueCenter_8,0.0
2023-09-06,BreakFast,RevenueCenter_9,105.0
2023-09-06,Dinner,RevenueCenter_1,1672.0
2023-09-06,Dinner,RevenueCenter_2,308.75
2023-09-06,Dinner,RevenueCenter_3,10581.25
2023-09-06,Dinner,RevenueCenter_4,0.0
2023-09-06,Dinner,RevenueCenter_5,1935.0
2023-09-06,Dinner,RevenueCenter_6,189.0
2023-09-06,Dinner,RevenueCenter_7,117.0
2023-09-06,Dinner,RevenueCenter_8,1870.0
2023-09-06,Dinner,RevenueCenter_9,70.0
2023-09-06,Lunch,RevenueCenter_1,180.0
2023-09-06,Lunch,RevenueCenter_2,526.0
2023-09-06,Lunch,RevenueCenter_3,2478.0
2023-09-06,Lunch,RevenueCenter_4,0.0
2023-09-06,Lunch,RevenueCenter_5,648.0
2023-09-06,Lunch,RevenueCenter_6,803.1
2023-09-06,Lunch,RevenueCenter_7,6.0
2023-09-06,Lunch,RevenueCenter_8,0.0
2023-09-06,Lunch,RevenueCenter_9,110.0
2023-09-07,BreakFast,RevenueCenter_1,502.0
2023-09-07,BreakFast,RevenueCenter_2,531.0
2023-09-07,BreakFast,RevenueCenter_3,475.5
2023-09-07,BreakFast,RevenueCenter_4,0.0
2023-09-07,BreakFast,RevenueCenter_5,16186.0
2023-09-07,BreakFast,RevenueCenter_6,121.0
2023-09-07,BreakFast,RevenueCenter_7,0.0
2023-09-07,BreakFast,RevenueCenter_8,0.0
2023-09-07,BreakFast,RevenueCenter_9,0.0
2023-09-07,Dinner,RevenueCenter_1,2783.0
2023-09-07,Dinner,RevenueCenter_2,190.0
2023-09-07,Dinner,RevenueCenter_3,11700.35
2023-09-07,Dinner,RevenueCenter_4,0.0
2023-09-07,Dinner,RevenueCenter_5,1160.0
2023-09-07,Dinner,RevenueCenter_6,352.5
2023-09-07,Dinner,RevenueCenter_7,65.0
2023-09-07,Dinner,RevenueCenter_8,5940.0
2023-09-07,Dinner,RevenueCenter_9,400.0
2023-09-07,Lunch,RevenueCenter_1,355.0
2023-09-07,Lunch,RevenueCenter_2,565.0
2023-09-07,Lunch,RevenueCenter_3,1587.5
2023-09-07,Lunch,RevenueCenter_4,0.0
2023-09-07,Lunch,RevenueCenter_5,1305.0
2023-09-07,Lunch,RevenueCenter_6,0.0
2023-09-07,Lunch,RevenueCenter_7,0.0
2023-09-07,Lunch,RevenueCenter_8,0.0
2023-09-07,Lunch,RevenueCenter_9,35.0
2023-09-08,BreakFast,RevenueCenter_1,917.0
2023-09-08,BreakFast,RevenueCenter_2,126.0
2023-09-08,BreakFast,RevenueCenter_3,573.0
2023-09-08,BreakFast,RevenueCenter_4,0.0
2023-09-08,BreakFast,RevenueCenter_5,15882.0
2023-09-08,BreakFast,RevenueCenter_6,105.5
2023-09-08,BreakFast,RevenueCenter_7,109.0
2023-09-08,BreakFast,RevenueCenter_8,0.0
2023-09-08,BreakFast,RevenueCenter_9,35.0
2023-09-08,Dinner,RevenueCenter_1,3014.5
2023-09-08,Dinner,RevenueCenter_2,561.0
2023-09-08,Dinner,RevenueCenter_3,12837.7
2023-09-08,Dinner,RevenueCenter_4,0.0
2023-09-08,Dinner,RevenueCenter_5,13530.82
2023-09-08,Dinner,RevenueCenter_6,315.0
2023-09-08,Dinner,RevenueCenter_7,276.0
2023-09-08,Dinner,RevenueCenter_8,14830.0
2023-09-08,Dinner,RevenueCenter_9,0.0
2023-09-08,Lunch,RevenueCenter_1,495.0
2023-09-08,Lunch,RevenueCenter_2,823.0
2023-09-08,Lunch,RevenueCenter_3,1938.5
2023-09-08,Lunch,RevenueCenter_4,0.0
2023-09-08,Lunch,RevenueCenter_5,677.5
2023-09-08,Lunch,RevenueCenter_6,275.0
2023-09-08,Lunch,RevenueCenter_7,60.0
2023-09-08,Lunch,RevenueCenter_8,0.0
2023-09-08,Lunch,RevenueCenter_9,105.0
2023-09-09,BreakFast,RevenueCenter_1,527.0
2023-09-09,BreakFast,RevenueCenter_2,395.0
2023-09-09,BreakFast,RevenueCenter_3,0.0
2023-09-09,BreakFast,RevenueCenter_4,0.0
2023-09-09,BreakFast,RevenueCenter_5,15031.0
2023-09-09,BreakFast,RevenueCenter_6,475.0
2023-09-09,BreakFast,RevenueCenter_7,0.0
2023-09-09,BreakFast,RevenueCenter_8,0.0
2023-09-09,BreakFast,RevenueCenter_9,260.0
2023-09-09,Dinner,RevenueCenter_1,1668.0
2023-09-09,Dinner,RevenueCenter_2,381.0
2023-09-09,Dinner,RevenueCenter_3,11560.6
2023-09-09,Dinner,RevenueCenter_4,0.0
2023-09-09,Dinner,RevenueCenter_5,2492.2
2023-09-09,Dinner,RevenueCenter_6,1614.0
2023-09-09,Dinner,RevenueCenter_7,21.0
2023-09-09,Dinner,RevenueCenter_8,0.0
2023-09-09,Dinner,RevenueCenter_9,360.0
2023-09-09,Lunch,RevenueCenter_1,267.0
2023-09-09,Lunch,RevenueCenter_2,643.0
2023-09-09,Lunch,RevenueCenter_3,3551.0
2023-09-09,Lunch,RevenueCenter_4,0.0
2023-09-09,Lunch,RevenueCenter_5,11429.4
2023-09-09,Lunch,RevenueCenter_6,544.0
2023-09-09,Lunch,RevenueCenter_7,32.0
2023-09-09,Lunch,RevenueCenter_8,0.0
2023-09-09,Lunch,RevenueCenter_9,320.0
2023-09-10,BreakFast,RevenueCenter_1,724.0
2023-09-10,BreakFast,RevenueCenter_2,365.0
2023-09-10,BreakFast,RevenueCenter_3,289.0
2023-09-10,BreakFast,RevenueCenter_4,0.0
2023-09-10,BreakFast,RevenueCenter_5,13610.0
2023-09-10,BreakFast,RevenueCenter_6,79.0
2023-09-10,BreakFast,RevenueCenter_7,34.0
2023-09-10,BreakFast,RevenueCenter_8,0.0
2023-09-10,BreakFast,RevenueCenter_9,0.0
2023-09-10,Dinner,RevenueCenter_1,2819.0
2023-09-10,Dinner,RevenueCenter_2,506.5
2023-09-10,Dinner,RevenueCenter_3,5870.45
2023-09-10,Dinner,RevenueCenter_4,0.0
2023-09-10,Dinner,RevenueCenter_5,2614.5
2023-09-10,Dinner,RevenueCenter_6,432.5
2023-09-10,Dinner,RevenueCenter_7,90.0
2023-09-10,Dinner,RevenueCenter_8,0.0
2023-09-10,Dinner,RevenueCenter_9,0.0
2023-09-10,Lunch,RevenueCenter_1,445.0
2023-09-10,Lunch,RevenueCenter_2,154.0
2023-09-10,Lunch,RevenueCenter_3,1963.5
2023-09-10,Lunch,RevenueCenter_4,0.0
2023-09-10,Lunch,RevenueCenter_5,0.0
2023-09-10,Lunch,RevenueCenter_6,371.0
2023-09-10,Lunch,RevenueCenter_7,48.0
2023-09-10,Lunch,RevenueCenter_8,0.0
2023-09-10,Lunch,RevenueCenter_9,280.0
2023-09-11,BreakFast,RevenueCenter_1,1720.5
2023-09-11,BreakFast,RevenueCenter_2,530.5
2023-09-11,BreakFast,RevenueCenter_3,100.0
2023-09-11,BreakFast,RevenueCenter_4,0.0
2023-09-11,BreakFast,RevenueCenter_5,12430.0
2023-09-11,BreakFast,RevenueCenter_6,19.0
2023-09-11,BreakFast,RevenueCenter_7,0.0
2023-09-11,BreakFast,RevenueCenter_8,0.0
2023-09-11,BreakFast,RevenueCenter_9,0.0
2023-09-11,Dinner,RevenueCenter_1,2908.5
2023-09-11,Dinner,RevenueCenter_2,162.0
2023-09-11,Dinner,RevenueCenter_3,10434.4
2023-09-11,Dinner,RevenueCenter_4,0.0
2023-09-11,Dinner,RevenueCenter_5,4393.0
2023-09-11,Dinner,RevenueCenter_6,293.0
2023-09-11,Dinner,RevenueCenter_7,83.0
2023-09-11,Dinner,RevenueCenter_8,14660.0
2023-09-11,Dinner,RevenueCenter_9,175.0
2023-09-11,Lunch,RevenueCenter_1,222.0
2023-09-11,Lunch,RevenueCenter_2,464.5
2023-09-11,Lunch,RevenueCenter_3,1577.0
2023-09-11,Lunch,RevenueCenter_4,0.0
2023-09-11,Lunch,RevenueCenter_5,860.0
2023-09-11,Lunch,RevenueCenter_6,164.0
2023-09-11,Lunch,RevenueCenter_7,66.0
2023-09-11,Lunch,RevenueCenter_8,0.0
2023-09-11,Lunch,RevenueCenter_9,140.0
2023-09-12,BreakFast,RevenueCenter_1,1088.5
2023-09-12,BreakFast,RevenueCenter_2,248.0
2023-09-12,BreakFast,RevenueCenter_3,391.5
2023-09-12,BreakFast,RevenueCenter_4,0.0
2023-09-12,BreakFast,RevenueCenter_5,13740.0
2023-09-12,BreakFast,RevenueCenter_6,239.0
2023-09-12,BreakFast,RevenueCenter_7,18.0
2023-09-12,BreakFast,RevenueCenter_8,0.0
2023-09-12,BreakFast,RevenueCenter_9,70.0
2023-09-12,Dinner,RevenueCenter_1,948.0
2023-09-12,Dinner,RevenueCenter_2,338.5
2023-09-12,Dinner,RevenueCenter_3,13717.4
2023-09-12,Dinner,RevenueCenter_4,0.0
2023-09-12,Dinner,RevenueCenter_5,3481.5
2023-09-12,Dinner,RevenueCenter_6,900.5
2023-09-12,Dinner,RevenueCenter_7,6.0
2023-09-12,Dinner,RevenueCenter_8,29495.0
2023-09-12,Dinner,RevenueCenter_9,55.0
2023-09-12,Lunch,RevenueCenter_1,1151.0
2023-09-12,Lunch,RevenueCenter_2,758.0
2023-09-12,Lunch,RevenueCenter_3,1304.0
2023-09-12,Lunch,RevenueCenter_4,0.0
2023-09-12,Lunch,RevenueCenter_5,1030.0
2023-09-12,Lunch,RevenueCenter_6,310.0
2023-09-12,Lunch,RevenueCenter_7,32.0
2023-09-12,Lunch,RevenueCenter_8,0.0
2023-09-12,Lunch,RevenueCenter_9,280.0
2023-09-13,BreakFast,RevenueCenter_1,96.0
2023-09-13,BreakFast,RevenueCenter_2,233.5
2023-09-13,BreakFast,RevenueCenter_3,614.0
2023-09-13,BreakFast,RevenueCenter_4,0.0
2023-09-13,BreakFast,RevenueCenter_5,15043.0
2023-09-13,BreakFast,RevenueCenter_6,0.0
2023-09-13,BreakFast,RevenueCenter_7,5.0
2023-09-13,BreakFast,RevenueCenter_8,0.0
2023-09-13,BreakFast,RevenueCenter_9,35.0
2023-09-13,Dinner,RevenueCenter_1,1775.9
2023-09-13,Dinner,RevenueCenter_2,566.0
2023-09-13,Dinner,RevenueCenter_3,12509.2
2023-09-13,Dinner,RevenueCenter_4,0.0
2023-09-13,Dinner,RevenueCenter_5,1926.0
2023-09-13,Dinner,RevenueCenter_6,681.0
2023-09-13,Dinner,RevenueCenter_7,41.0
2023-09-13,Dinner,RevenueCenter_8,27920.0
2023-09-13,Dinner,RevenueCenter_9,0.0
2023-09-13,Lunch,RevenueCenter_1,344.0
2023-09-13,Lunch,RevenueCenter_2,299.0
2023-09-13,Lunch,RevenueCenter_3,2701.5
2023-09-13,Lunch,RevenueCenter_4,0.0
2023-09-13,Lunch,RevenueCenter_5,1005.0
2023-09-13,Lunch,RevenueCenter_6,126.0
2023-09-13,Lunch,RevenueCenter_7,0.0
2023-09-13,Lunch,RevenueCenter_8,0.0
2023-09-13,Lunch,RevenueCenter_9,210.0
2023-09-14,BreakFast,RevenueCenter_1,807.6
2023-09-14,BreakFast,RevenueCenter_2,233.0
2023-09-14,BreakFast,RevenueCenter_3,718.5
2023-09-14,BreakFast,RevenueCenter_4,0.0
2023-09-14,BreakFast,RevenueCenter_5,15851.0
2023-09-14,BreakFast,RevenueCenter_6,0.0
2023-09-14,BreakFast,RevenueCenter_7,0.0
2023-09-14,BreakFast,RevenueCenter_8,0.0
2023-09-14,BreakFast,RevenueCenter_9,145.0
2023-09-14,Dinner,RevenueCenter_1,2986.0
2023-09-14,Dinner,RevenueCenter_2,298.0
2023-09-14,Dinner,RevenueCenter_3,11021.9
2023-09-14,Dinner,RevenueCenter_4,0.0
2023-09-14,Dinner,RevenueCenter_5,2816.0
2023-09-14,Dinner,RevenueCenter_6,0.0
2023-09-14,Dinner,RevenueCenter_7,0.0
2023-09-14,Dinner,RevenueCenter_8,14050.0
2023-09-14,Dinner,RevenueCenter_9,35.0
2023-09-14,Lunch,RevenueCenter_1,785.0
2023-09-14,Lunch,RevenueCenter_2,511.5
2023-09-14,Lunch,RevenueCenter_3,2360.0
2023-09-14,Lunch,RevenueCenter_4,0.0
2023-09-14,Lunch,RevenueCenter_5,445.0
2023-09-14,Lunch,RevenueCenter_6,169.6
2023-09-14,Lunch,RevenueCenter_7,32.0
2023-09-14,Lunch,RevenueCenter_8,0.0
2023-09-14,Lunch,RevenueCenter_9,70.0
2023-09-15,BreakFast,RevenueCenter_1,862.0
2023-09-15,BreakFast,RevenueCenter_2,222.0
2023-09-15,BreakFast,RevenueCenter_3,251.0
2023-09-15,BreakFast,RevenueCenter_4,0.0
2023-09-15,BreakFast,RevenueCenter_5,15169.0
2023-09-15,BreakFast,RevenueCenter_6,0.0
2023-09-15,BreakFast,RevenueCenter_7,0.0
2023-09-15,BreakFast,RevenueCenter_8,0.0
2023-09-15,BreakFast,RevenueCenter_9,0.0
2023-09-15,Dinner,RevenueCenter_1,1240.0
2023-09-15,Dinner,RevenueCenter_2,366.0
2023-09-15,Dinner,RevenueCenter_3,11164.65
2023-09-15,Dinner,RevenueCenter_4,0.0
2023-09-15,Dinner,RevenueCenter_5,11939.96
2023-09-15,Dinner,RevenueCenter_6,566.0
2023-09-15,Dinner,RevenueCenter_7,31.0
2023-09-15,Dinner,RevenueCenter_8,21550.0
2023-09-15,Dinner,RevenueCenter_9,175.0
2023-09-15,Lunch,RevenueCenter_1,936.0
2023-09-15,Lunch,RevenueCenter_2,638.0
2023-09-15,Lunch,RevenueCenter_3,2989.5
2023-09-15,Lunch,RevenueCenter_4,0.0
2023-09-15,Lunch,RevenueCenter_5,1310.0
2023-09-15,Lunch,RevenueCenter_6,319.0
2023-09-15,Lunch,RevenueCenter_7,0.0
2023-09-15,Lunch,RevenueCenter_8,0.0
2023-09-15,Lunch,RevenueCenter_9,70.0
2023-09-16,BreakFast,RevenueCenter_1,997.0
2023-09-16,BreakFast,RevenueCenter_2,46.0
2023-09-16,BreakFast,RevenueCenter_3,192.0
2023-09-16,BreakFast,RevenueCenter_4,0.0
2023-09-16,BreakFast,RevenueCenter_5,14653.0
2023-09-16,BreakFast,RevenueCenter_6,322.0
2023-09-16,BreakFast,RevenueCenter_7,0.0
2023-09-16,BreakFast,RevenueCenter_8,0.0
2023-09-16,BreakFast,RevenueCenter_9,145.0
2023-09-16,Dinner,RevenueCenter_1,2307.0
2023-09-16,Dinner,RevenueCenter_2,159.0
2023-09-16,Dinner,RevenueCenter_3,11898.8
2023-09-16,Dinner,RevenueCenter_4,0.0
2023-09-16,Dinner,RevenueCenter_5,2075.0
2023-09-16,Dinner,RevenueCenter_6,860.0
2023-09-16,Dinner,RevenueCenter_7,29.0
2023-09-16,Dinner,RevenueCenter_8,13050.0
2023-09-16,Dinner,RevenueCenter_9,20.0
2023-09-16,Lunch,RevenueCenter_1,534.0
2023-09-16,Lunch,RevenueCenter_2,1085.0
2023-09-16,Lunch,RevenueCenter_3,2087.5
2023-09-16,Lunch,RevenueCenter_4,0.0
2023-09-16,Lunch,RevenueCenter_5,17443.4
2023-09-16,Lunch,RevenueCenter_6,0.0
2023-09-16,Lunch,RevenueCenter_7,6.0
2023-09-16,Lunch,RevenueCenter_8,0.0
2023-09-16,Lunch,RevenueCenter_9,90.0
2023-09-17,BreakFast,RevenueCenter_1,633.5
2023-09-17,BreakFast,RevenueCenter_2,101.0
2023-09-17,BreakFast,RevenueCenter_3,0.0
2023-09-17,BreakFast,RevenueCenter_4,0.0
2023-09-17,BreakFast,RevenueCenter_5,13620.0
2023-09-17,BreakFast,RevenueCenter_6,30.0
2023-09-17,BreakFast,RevenueCenter_7,0.0
2023-09-17,BreakFast,RevenueCenter_8,0.0
2023-09-17,BreakFast,RevenueCenter_9,90.0
2023-09-17,Dinner,RevenueCenter_1,1788.0
2023-09-17,Dinner,RevenueCenter_2,156.0
2023-09-17,Dinner,RevenueCenter_3,10818.7
2023-09-17,Dinner,RevenueCenter_4,0.0
2023-09-17,Dinner,RevenueCenter_5,2157.0
2023-09-17,Dinner,RevenueCenter_6,487.0
2023-09-17,Dinner,RevenueCenter_7,16.0
2023-09-17,Dinner,RevenueCenter_8,17500.0
2023-09-17,Dinner,RevenueCenter_9,140.0
2023-09-17,Lunch,RevenueCenter_1,524.0
2023-09-17,Lunch,RevenueCenter_2,301.0
2023-09-17,Lunch,RevenueCenter_3,1171.0
2023-09-17,Lunch,RevenueCenter_4,0.0
2023-09-17,Lunch,RevenueCenter_5,1078.0
2023-09-17,Lunch,RevenueCenter_6,0.0
2023-09-17,Lunch,RevenueCenter_7,0.0
2023-09-17,Lunch,RevenueCenter_8,0.0
2023-09-17,Lunch,RevenueCenter_9,45.0
2023-09-18,BreakFast,RevenueCenter_1,1110.0
2023-09-18,BreakFast,RevenueCenter_2,395.0
2023-09-18,BreakFast,RevenueCenter_3,98.0
2023-09-18,BreakFast,RevenueCenter_4,0.0
2023-09-18,BreakFast,RevenueCenter_5,15299.0
2023-09-18,BreakFast,RevenueCenter_6,30.0
2023-09-18,BreakFast,RevenueCenter_7,18.0
2023-09-18,BreakFast,RevenueCenter_8,0.0
2023-09-18,BreakFast,RevenueCenter_9,0.0
2023-09-18,Dinner,RevenueCenter_1,2805.9
2023-09-18,Dinner,RevenueCenter_2,640.0
2023-09-18,Dinner,RevenueCenter_3,6783.0
2023-09-18,Dinner,RevenueCenter_4,0.0
2023-09-18,Dinner,RevenueCenter_5,2938.0
2023-09-18,Dinner,RevenueCenter_6,582.5
2023-09-18,Dinner,RevenueCenter_7,32.0
2023-09-18,Dinner,RevenueCenter_8,2500.0
2023-09-18,Dinner,RevenueCenter_9,75.0
2023-09-18,Lunch,RevenueCenter_1,1120.0
2023-09-18,Lunch,RevenueCenter_2,305.0
2023-09-18,Lunch,RevenueCenter_3,1414.5
2023-09-18,Lunch,RevenueCenter_4,0.0
2023-09-18,Lunch,RevenueCenter_5,170.0
2023-09-18,Lunch,RevenueCenter_6,0.0
2023-09-18,Lunch,RevenueCenter_7,6.0
2023-09-18,Lunch,RevenueCenter_8,0.0
2023-09-18,Lunch,RevenueCenter_9,0.0
2023-09-19,BreakFast,RevenueCenter_1,345.0
2023-09-19,BreakFast,RevenueCenter_2,417.0
2023-09-19,BreakFast,RevenueCenter_3,375.5
2023-09-19,BreakFast,RevenueCenter_4,0.0
2023-09-19,BreakFast,RevenueCenter_5,13362.0
2023-09-19,BreakFast,RevenueCenter_6,0.0
2023-09-19,BreakFast,RevenueCenter_7,0.0
2023-09-19,BreakFast,RevenueCenter_8,0.0
2023-09-19,BreakFast,RevenueCenter_9,70.0
2023-09-19,Dinner,RevenueCenter_1,1570.0
2023-09-19,Dinner,RevenueCenter_2,435.0
2023-09-19,Dinner,RevenueCenter_3,14386.35
2023-09-19,Dinner,RevenueCenter_4,0.0
2023-09-19,Dinner,RevenueCenter_5,3107.0
2023-09-19,Dinner,RevenueCenter_6,386.0
2023-09-19,Dinner,RevenueCenter_7,0.0
2023-09-19,Dinner,RevenueCenter_8,0.0
2023-09-19,Dinner,RevenueCenter_9,0.0
2023-09-19,Lunch,RevenueCenter_1,975.9
2023-09-19,Lunch,RevenueCenter_2,555.5
2023-09-19,Lunch,RevenueCenter_3,1644.5
2023-09-19,Lunch,RevenueCenter_4,0.0
2023-09-19,Lunch,RevenueCenter_5,1908.0
2023-09-19,Lunch,RevenueCenter_6,75.0
2023-09-19,Lunch,RevenueCenter_7,0.0
2023-09-19,Lunch,RevenueCenter_8,17295.0
2023-09-19,Lunch,RevenueCenter_9,285.0
2023-09-20,BreakFast,RevenueCenter_1,1576.0
2023-09-20,BreakFast,RevenueCenter_2,313.0
2023-09-20,BreakFast,RevenueCenter_3,685.5
2023-09-20,BreakFast,RevenueCenter_4,0.0
2023-09-20,BreakFast,RevenueCenter_5,14290.0
2023-09-20,BreakFast,RevenueCenter_6,0.0
2023-09-20,BreakFast,RevenueCenter_7,6.0
2023-09-20,BreakFast,RevenueCenter_8,0.0
2023-09-20,BreakFast,RevenueCenter_9,0.0
2023-09-20,Dinner,RevenueCenter_1,2781.9
2023-09-20,Dinner,RevenueCenter_2,538.0
2023-09-20,Dinner,RevenueCenter_3,16388.1
2023-09-20,Dinner,RevenueCenter_4,0.0
2023-09-20,Dinner,RevenueCenter_5,3107.0
2023-09-20,Dinner,RevenueCenter_6,112.0
2023-09-20,Dinner,RevenueCenter_7,6.0
2023-09-20,Dinner,RevenueCenter_8,22885.0
2023-09-20,Dinner,RevenueCenter_9,35.0
2023-09-20,Lunch,RevenueCenter_1,567.5
2023-09-20,Lunch,RevenueCenter_2,466.0
2023-09-20,Lunch,RevenueCenter_3,2007.5
2023-09-20,Lunch,RevenueCenter_4,0.0
2023-09-20,Lunch,RevenueCenter_5,520.0
2023-09-20,Lunch,RevenueCenter_6,1010.0
2023-09-20,Lunch,RevenueCenter_7,0.0
2023-09-20,Lunch,RevenueCenter_8,0.0
2023-09-20,Lunch,RevenueCenter_9,205.0
2023-09-21,BreakFast,RevenueCenter_1,168.0
2023-09-21,BreakFast,RevenueCenter_2,342.0
2023-09-21,BreakFast,RevenueCenter_3,470.0
2023-09-21,BreakFast,RevenueCenter_4,0.0
2023-09-21,BreakFast,RevenueCenter_5,17504.0
2023-09-21,BreakFast,RevenueCenter_6,0.0
2023-09-21,BreakFast,RevenueCenter_7,0.0
2023-09-21,BreakFast,RevenueCenter_8,0.0
2023-09-21,BreakFast,RevenueCenter_9,0.0
2023-09-21,Dinner,RevenueCenter_1,3112.6
2023-09-21,Dinner,RevenueCenter_2,777.0
2023-09-21,Dinner,RevenueCenter_3,14299.0
2023-09-21,Dinner,RevenueCenter_4,0.0
2023-09-21,Dinner,RevenueCenter_5,2150.0
2023-09-21,Dinner,RevenueCenter_6,209.0
2023-09-21,Dinner,RevenueCenter_7,56.0
2023-09-21,Dinner,RevenueCenter_8,51680.0
2023-09-21,Dinner,RevenueCenter_9,0.0
2023-09-21,Lunch,RevenueCenter_1,843.0
2023-09-21,Lunch,RevenueCenter_2,619.5
2023-09-21,Lunch,RevenueCenter_3,1200.0
2023-09-21,Lunch,RevenueCenter_4,0.0
2023-09-21,Lunch,RevenueCenter_5,465.0
2023-09-21,Lunch,RevenueCenter_6,79.5
2023-09-21,Lunch,RevenueCenter_7,23.0
2023-09-21,Lunch,RevenueCenter_8,0.0
2023-09-21,Lunch,RevenueCenter_9,210.0
2023-09-22,BreakFast,RevenueCenter_1,640.9
2023-09-22,BreakFast,RevenueCenter_2,177.0
2023-09-22,BreakFast,RevenueCenter_3,645.0
2023-09-22,BreakFast,RevenueCenter_4,0.0
2023-09-22,BreakFast,RevenueCenter_5,17492.0
2023-09-22,BreakFast,RevenueCenter_6,62.0
2023-09-22,BreakFast,RevenueCenter_7,88.0
2023-09-22,BreakFast,RevenueCenter_8,0.0
2023-09-22,BreakFast,RevenueCenter_9,0.0
2023-09-22,Dinner,RevenueCenter_1,1398.5
2023-09-22,Dinner,RevenueCenter_2,229.0
2023-09-22,Dinner,RevenueCenter_3,16751.3
2023-09-22,Dinner,RevenueCenter_4,0.0
2023-09-22,Dinner,RevenueCenter_5,9465.48
2023-09-22,Dinner,RevenueCenter_6,278.0
2023-09-22,Dinner,RevenueCenter_7,59.0
2023-09-22,Dinner,RevenueCenter_8,79510.0
2023-09-22,Dinner,RevenueCenter_9,0.0
2023-09-22,Lunch,RevenueCenter_1,671.0
2023-09-22,Lunch,RevenueCenter_2,374.0
2023-09-22,Lunch,RevenueCenter_3,1640.0
2023-09-22,Lunch,RevenueCenter_4,0.0
2023-09-22,Lunch,RevenueCenter_5,894.0
2023-09-22,Lunch,RevenueCenter_6,166.0
2023-09-22,Lunch,RevenueCenter_7,0.0
2023-09-22,Lunch,RevenueCenter_8,0.0
2023-09-22,Lunch,RevenueCenter_9,0.0
2023-09-23,BreakFast,RevenueCenter_1,2310.46
2023-09-23,BreakFast,RevenueCenter_2,117.0
2023-09-23,BreakFast,RevenueCenter_3,452.0
2023-09-23,BreakFast,RevenueCenter_4,0.0
2023-09-23,BreakFast,RevenueCenter_5,16899.0
2023-09-23,BreakFast,RevenueCenter_6,225.0
2023-09-23,BreakFast,RevenueCenter_7,25.0
2023-09-23,BreakFast,RevenueCenter_8,0.0
2023-09-23,BreakFast,RevenueCenter_9,125.0
2023-09-23,Dinner,RevenueCenter_1,890.9
2023-09-23,Dinner,RevenueCenter_2,191.0
2023-09-23,Dinner,RevenueCenter_3,12341.95
2023-09-23,Dinner,RevenueCenter_4,0.0
2023-09-23,Dinner,RevenueCenter_5,951.0
2023-09-23,Dinner,RevenueCenter_6,651.5
2023-09-23,Dinner,RevenueCenter_7,0.0
2023-09-23,Dinner,RevenueCenter_8,7050.0
2023-09-23,Dinner,RevenueCenter_9,0.0
2023-09-23,Lunch,RevenueCenter_1,1665.0
2023-09-23,Lunch,RevenueCenter_2,200.0
2023-09-23,Lunch,RevenueCenter_3,366.0
2023-09-23,Lunch,RevenueCenter_4,0.0
2023-09-23,Lunch,RevenueCenter_5,11371.8
2023-09-23,Lunch,RevenueCenter_6,117.0
2023-09-23,Lunch,RevenueCenter_7,0.0
2023-09-23,Lunch,RevenueCenter_8,0.0
2023-09-23,Lunch,RevenueCenter_9,220.0
2023-09-24,BreakFast,RevenueCenter_1,1256.0
2023-09-24,BreakFast,RevenueCenter_2,245.0
2023-09-24,BreakFast,RevenueCenter_3,229.5
2023-09-24,BreakFast,RevenueCenter_4,0.0
2023-09-24,BreakFast,RevenueCenter_5,15163.0
2023-09-24,BreakFast,RevenueCenter_6,0.0
2023-09-24,BreakFast,RevenueCenter_7,0.0
2023-09-24,BreakFast,RevenueCenter_8,0.0
