ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Eid,Eid_lower,Eid_upper,IsAirshow,IsAirshow_lower,IsAirshow_upper,IsDSF,IsDSF_lower,IsDSF_upper,IsEid,IsEid_lower,IsEid_upper,IsFoodFestival,IsFoodFestival_lower,IsFoodFestival_upper,IsGITEX,IsGITEX_lower,IsGITEX_upper,IsLast10Ramadan,IsLast10Ramadan_lower,IsLast10Ramadan_upper,IsMarathon,IsMarathon_lower,IsMarathon_upper,IsNationalDay,IsNationalDay_lower,IsNationalDay_upper,IsNewYear,IsNewYear_lower,IsNewYear_upper,IsPostEvent,IsPostEvent_lower,IsPostEvent_upper,IsPostRamadan,IsPostRamadan_lower,IsPostRamadan_upper,IsPreEvent,IsPreEvent_lower,IsPreEvent_upper,IsPreRamadan,IsPreRamadan_lower,IsPreRamadan_upper,IsRamadan,IsRamadan_lower,IsRamadan_upper,IsSummerEvent,IsSummerEvent_lower,IsSummerEvent_upper,Ramadan,Ramadan_lower,Ramadan_upper,RevenueImpact,RevenueImpact_lower,RevenueImpact_upper,TourismIntensity,TourismIntensity_lower,TourismIntensity_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-11-25,1333.7422620685325,-51.912060275434975,1695.9769168466562,1333.7422620685325,1333.7422620685325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-507.9480651333169,-507.9480651333169,-507.9480651333169,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,98.81273093366958,98.81273093366958,98.81273093366958,-544.234922581668,-544.234922581668,-544.234922581668,0.0,0.0,0.0,825.7941969352155
2023-11-26,1336.4265557432864,72.24525903988007,1801.5267873002429,1336.4265557432864,1336.4265557432864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-410.35997562565,-410.35997562565,-410.35997562565,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,208.02672985622334,208.02672985622334,208.02672985622334,-555.8608319965548,-555.8608319965548,-555.8608319965548,0.0,0.0,0.0,926.0665801176364
2023-11-27,1339.1108494180403,-221.55585601882953,1571.515085178036,1339.1108494180403,1339.1108494180403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-692.5599489632332,-692.5599489632332,-692.5599489632332,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,-62.18228141225085,-62.18228141225085,-62.18228141225085,-567.8517940656637,-567.8517940656637,-567.8517940656637,0.0,0.0,0.0,646.5509004548071
2023-11-28,1341.795143092794,-338.3636435198978,1422.6508575545015,1341.795143092794,1341.795143092794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-802.4963668895618,-802.4963668895618,-802.4963668895618,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,-160.38858479465725,-160.38858479465725,-160.38858479465725,-579.581908609586,-579.581908609586,-579.581908609586,0.0,0.0,0.0,539.2987762032321
2023-11-29,1344.4794367675477,-337.1942441134297,1444.4939802628867,1344.4794367675477,1344.4794367675477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-768.604698874998,-768.604698874998,-768.604698874998,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,-115.70183081959307,-115.70183081959307,-115.70183081959307,-590.3769945700865,-590.3769945700865,-590.3769945700865,0.0,0.0,0.0,575.8747378925497
2023-11-30,1347.1637304423016,-247.75457791947548,1535.562603699513,1347.1637304423016,1347.1637304423016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-701.6659609912757,-701.6659609912757,-701.6659609912757,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,-39.61242984386546,-39.61242984386546,-39.61242984386546,-599.5276576620917,-599.5276576620917,-599.5276576620917,0.0,0.0,0.0,645.4977694510259
2023-12-01,1349.8480241170553,-155.70399188214188,1596.649710512871,1349.8480241170553,1349.8480241170553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-597.7841351862345,-597.7841351862345,-597.7841351862345,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,71.0456660813725,71.0456660813725,71.0456660813725,-606.3039277822884,-606.3039277822884,-606.3039277822884,0.0,0.0,0.0,752.0638889308208
2023-12-02,1352.532317791809,-131.84418555840185,1701.1848896766408,1352.532317791809,1352.532317791809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-573.6843008970575,-573.6843008970575,-573.6843008970575,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,98.8127309332248,98.8127309332248,98.8127309332248,-609.9711583449638,-609.9711583449638,-609.9711583449638,0.0,0.0,0.0,778.8480168947515
2023-12-03,1355.216611466563,-29.563185007343257,1747.0150673458231,1355.216611466563,1355.216611466563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-464.3059776445213,-464.3059776445213,-464.3059776445213,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,208.02672985621115,208.02672985621115,208.02672985621115,-609.8068340154139,-609.8068340154139,-609.8068340154139,0.0,0.0,0.0,890.9106338220417
2023-12-04,1357.9009051413168,-200.30433555203356,1484.9427790654836,1357.9009051413168,1357.9009051413168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-729.8260508622828,-729.8260508622828,-729.8260508622828,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,-62.18228141258211,-62.18228141258211,-62.18228141258211,-605.1178959643822,-605.1178959643822,-605.1178959643822,0.0,0.0,0.0,628.074854279034
2023-12-05,1360.5851988160705,-357.3734173754493,1413.8519944807676,1360.5851988160705,1360.5851988160705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-818.1726243060705,-818.1726243060705,-818.1726243060705,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,-160.3885847950497,-160.3885847950497,-160.3885847950497,-595.2581660257022,-595.2581660257022,-595.2581660257022,0.0,0.0,0.0,542.41257451
2023-12-06,1363.2694924908244,-247.12318710396565,1466.8456978429879,1363.2694924908244,1363.2694924908244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-757.8731383324356,-757.8731383324356,-757.8731383324356,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,-115.70183081991595,-115.70183081991595,-115.70183081991595,-579.6454340272011,-579.6454340272011,-579.6454340272011,0.0,0.0,0.0,605.3963541583888
2023-12-07,1365.953786165578,-163.78365614514203,1610.6359472790016,1365.953786165578,1365.953786165578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-659.9160701413864,-659.9160701413864,-659.9160701413864,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,-39.61242984418346,-39.61242984418346,-39.61242984418346,-557.7777668118844,-557.7777668118844,-557.7777668118844,0.0,0.0,0.0,706.0377160241917
2023-12-08,1368.6380798403318,-50.1160014774924,1810.1596503084784,1368.6380798403318,1368.6380798403318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-520.7288109087534,-520.7288109087534,-520.7288109087534,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,71.04566608147552,71.04566608147552,71.04566608147552,-529.2486035049104,-529.2486035049104,-529.2486035049104,0.0,0.0,0.0,847.9092689315784
2023-12-09,1370.8656058646116,29.279149339231815,1778.1335335256456,1370.8656058646116,1370.8656058646116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-457.473362063289,-457.473362063289,-457.473362063289,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,98.81273093335832,98.81273093335832,98.81273093335832,-493.76021951132884,-493.76021951132884,-493.76021951132884,0.0,0.0,0.0,913.3922438013226
2023-12-10,1373.0931318888913,224.13653691781255,1937.7027039436637,1373.0931318888913,1373.0931318888913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-305.63431495496883,-305.63431495496883,-305.63431495496883,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,208.02672985612224,208.02672985612224,208.02672985612224,-451.1351713257726,-451.1351713257726,-451.1351713257726,0.0,0.0,0.0,1067.4588169339224
2023-12-11,1375.3206579131709,88.4318131333791,1717.0331146737078,1375.3206579131709,1375.3206579131709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-526.0335298375304,-526.0335298375304,-526.0335298375304,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,-62.182281412913376,-62.182281412913376,-62.182281412913376,-401.3253749392985,-401.3253749392985,-401.3253749392985,0.0,0.0,0.0,849.2871280756405
2023-12-12,1377.5481839374502,-83.65371778558053,1679.9502570559696,1377.5481839374502,1377.5481839374502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-567.3329798343887,-567.3329798343887,-567.3329798343887,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,-160.38858479469934,-160.38858479469934,-160.38858479469934,-344.41852155437067,-344.41852155437067,-344.41852155437067,0.0,0.0,0.0,810.2152041030615
2023-12-13,1379.77570996173,58.03173021992785,1753.6332165760552,1379.77570996173,1379.77570996173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-458.8692986045716,-458.8692986045716,-458.8692986045716,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,-115.7018308197528,-115.7018308197528,-115.7018308197528,-280.6415942995003,-280.6415942995003,-280.6415942995003,0.0,0.0,0.0,920.9064113571583
2023-12-14,1382.0032359860097,244.82280828239408,1954.9355720716358,1382.0032359860097,1382.0032359860097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-312.4996205368373,-312.4996205368373,-312.4996205368373,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,-39.61242984391187,-39.61242984391187,-39.61242984391187,-210.36131720760687,-210.36131720760687,-210.36131720760687,0.0,0.0,0.0,1069.5036154491725
2023-12-15,1384.230762010289,407.2897575813691,2119.670220698972,1384.230762010289,1384.230762010289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-125.56164861986929,-125.56164861986929,-125.56164861986929,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,71.04566608137628,71.04566608137628,71.04566608137628,-134.08144121592704,-134.08144121592704,-134.08144121592704,0.0,0.0,0.0,1258.6691133904196
2023-12-16,1386.4582880345686,482.9274144808359,2181.9460648937456,1386.4582880345686,1386.4582880345686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-16.14999202120222,-16.14999202120222,-16.14999202120222,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,98.81273093342215,98.81273093342215,98.81273093342215,-52.43684946930584,-52.43684946930584,-52.43684946930584,0.0,0.0,0.0,1370.3082960133663
2023-12-17,1388.6858140588483,665.6565741573045,2503.636706781079,1388.6858140588483,1388.6858140588483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,179.31631260342365,179.31631260342365,179.31631260342365,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,208.0267298564269,208.0267298564269,208.0267298564269,33.81545623231527,33.81545623231527,33.81545623231527,0.0,0.0,0.0,1568.002126662272
2023-12-18,1390.9133400831279,562.9261177172384,2286.9515773394673,1390.9133400831279,1390.9133400831279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-0.8998083822073442,-0.8998083822073442,-0.8998083822073442,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,-62.182281412828814,-62.182281412828814,-62.182281412828814,123.80834651593999,123.80834651593999,123.80834651593999,0.0,0.0,0.0,1390.0135317009206
2023-12-19,1393.1408661074074,499.2314901503004,2259.373681095202,1393.1408661074074,1393.1408661074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,-6.33514383325693,-6.33514383325693,-6.33514383325693,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,-160.3885847950918,-160.3885847950918,-160.3885847950918,216.5793144471534,216.5793144471534,216.5793144471534,0.0,0.0,0.0,1386.8057222741504
2023-12-20,1395.368392131687,637.9009657195262,2374.0606271204906,1395.368392131687,1395.368392131687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,132.85998857798944,132.85998857798944,132.85998857798944,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,-115.70183081991863,-115.70183081991863,-115.70183081991863,311.08769288322657,311.08769288322657,311.08769288322657,0.0,0.0,0.0,1528.2283807096765
2023-12-21,1397.5959181559665,821.5458399496971,2648.53792462184,1397.5959181559665,1397.5959181559665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,304.09567756779387,304.09567756779387,304.09567756779387,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,-39.61242984393507,-39.61242984393507,-39.61242984393507,406.2339808970475,406.2339808970475,406.2339808970475,0.0,0.0,0.0,1701.6915957237604
2023-12-22,1399.823444180246,1074.2036530220648,2781.831349651778,1399.823444180246,1399.823444180246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,509.4006550963165,509.4006550963165,509.4006550963165,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,71.04566608127702,71.04566608127702,71.04566608127702,500.8808625003581,500.8808625003581,500.8808625003581,0.0,0.0,0.0,1909.2240992765626
2023-12-23,1402.0509702045256,1133.41987940209,2872.060166428466,1402.0509702045256,1402.0509702045256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.934596044427213,-25.934596044427213,-25.934596044427213,-36.591277440891304,-36.591277440891304,-36.591277440891304,630.1623096507416,630.1623096507416,630.1623096507416,-62.52587348531853,-62.52587348531853,-62.52587348531853,0.0,0.0,0.0,98.81273093355561,98.81273093355561,98.81273093355561,593.8754522025046,593.8754522025046,593.8754522025046,0.0,0.0,0.0,2032.213279855267
